,symbol,country1,country2,value,date,type,category,url,title,StartDate,lastupdate
6325,MEXBRBXX342,Mexico,Barbados,259330,2022,Export,"Soaps, lubricants, waxes, candles, modelling pastes",/mexico/exports/barbados/soaps-lubricants-waxes-candles-modelling-pastes,"Mexico exports of soaps, lubricants, waxes, candles, modelling pastes to Barbados",1997.0,2023-12-07T10:05:00
6326,MEXBRBXX322,Mexico,Barbados,233939,2022,Export,"Tanning, dyeing extracts, tannins, derivatives, pigments",/mexico/exports/barbados/tanning-dyeing-extracts-tannins-pigments,"Mexico exports of tanning, dyeing extracts, tannins, derivatives, pigments to Barbados",1993.0,2023-12-07T10:05:00
6327,MEXBRBXX302,Mexico,Barbados,89166,2022,Export,Pharmaceutical products,/mexico/exports/barbados/pharmaceutical-products,Mexico exports of pharmaceutical products to Barbados,1990.0,2023-12-07T10:05:00
6328,MEXBRBXX192,Mexico,Barbados,446005,2022,Export,"Cereal, flour, starch, milk preparations and products",/mexico/exports/barbados/cereal-flour-starch-milk-preparations-products,"Mexico exports of cereal, flour, starch, milk preparations and products to Barbados",1997.0,2023-12-07T10:05:00
6329,MEXBRBXX221,Mexico,Barbados,20443,2022,Import,"Beverages, spirits and vinegar",/mexico/imports/barbados/beverages-spirits-vinegar,"Mexico Imports from Barbados of Beverages, spirits and vinegar",1992.0,2023-12-07T10:05:00
6330,MEXBRB99992,Mexico,Barbados,6771181,2022,Export,Estimate Of Low Valued Import Transactions,/mexico/exports/barbados/estimate-low-valued-import-transactions,Mexico exports of estimate of low valued import transactions to Barbados,1995.0,2023-12-07T09:20:00
6331,MEXBRB99991,Mexico,Barbados,51392,2022,Import,Estimate Of Low Valued Import Transactions,/mexico/imports/barbados/estimate-low-valued-import-transactions,Mexico Imports from Barbados of Commodities not specified according to kind,1994.0,2023-12-07T09:20:00
6332,MEXBRB90262,Mexico,Barbados,822,2022,Export,Instruments and Apparatus for Measuring/Checking of Liquids/Gases,/mexico/exports/barbados/instruments-apparatus-measuring-checking-flow-level-pressure-variables-liquids-gases,Mexico exports of instruments and apparatus for measuring/checking of liquids/gases to Barbados,2000.0,2023-12-07T09:20:00
6333,MEXBRB85442,Mexico,Barbados,531860,2022,Export,"Insulated Wire, Cable and Other Insulated Electric Conductors",/mexico/exports/barbados/insulated-wire-cable-optically-sheath-fiber-cables,"Mexico exports of insulated wire, cable and other insulated electric conductors to Barbados",1996.0,2023-12-07T09:20:00
6334,MEXBRB85372,Mexico,Barbados,11194,2022,Export,Bases for Electric Control or the Distribution of Electricity,/mexico/exports/barbados/boards-panels-electrical-switch-apparatus,Mexico exports of bases for electric control or the distribution of electricity to Barbados,2006.0,2023-12-07T09:20:00
6335,MEXBRB85362,Mexico,Barbados,38357,2022,Export,Electrical Apparatus for Switching or Protecting Electrical Circuits,/mexico/exports/barbados/electrical-apparatus-switching-not-over-1000v,Mexico exports of electrical apparatus for switching or protecting electrical circuits to Barbados,1995.0,2023-12-07T09:20:00
6336,MEXBRB85331,Mexico,Barbados,15247,2022,Import,"Electrical Resistors, Other than Heating Resistors",/mexico/imports/barbados/electrical-resistors-except-heating-resistors,"Mexico Imports from Barbados of Electrical Resistors, Other than Heating Resistors",1995.0,2023-12-07T09:20:00
6337,MEXBRB85172,Mexico,Barbados,104366,2022,Export,Electrical Apparatus for Line Telephony or Line Telegraphy,/mexico/exports/barbados/electric-apparatus-line-telephony-telephone-sets,Mexico exports of electrical apparatus for line telephony or line telegraphy to Barbados,2001.0,2023-12-07T09:20:00
6338,MEXBRB85162,Mexico,Barbados,1171,2022,Export,Electric Heaters; Other Electrothermic Appliances,/mexico/exports/barbados/electric-storage-water-space-soil-heaters-hair-dryers,Mexico exports of electric heaters; other electrothermic appliances to Barbados,2001.0,2023-12-07T09:20:00
6339,MEXBRB85042,Mexico,Barbados,11903,2022,Export,"Electrical Transformers, Static Converters and Inductors",/mexico/exports/barbados/electric-transform-static-converters-induct,"Mexico exports of electrical transformers, static converters and inductors to Barbados",1997.0,2023-12-07T09:20:00
6340,MEXBRB85012,Mexico,Barbados,8641,2022,Export,Electric motors and generators (no sets),/mexico/exports/barbados/electric-motors-generators-no-sets,Mexico exports of electric motors and generators (no sets) to Barbados,2004.0,2023-12-07T09:20:00
6341,MEXBRB84832,Mexico,Barbados,8370,2022,Export,"Transmission Shafts, Cranks, Bearing Housings, Gears, Gearing, Clutches",/mexico/exports/barbados/transmission-shafts-bearings-gears-parts,"Mexico exports of transmission shafts, cranks, bearing housings, gears, gearing, clutches to Barbados",1995.0,2023-12-07T09:20:00
6342,MEXBRB84822,Mexico,Barbados,1082,2022,Export,Ball or Roller Bearings,/mexico/exports/barbados/ball-roller-bearings-parts,Mexico exports of ball or roller bearings to Barbados,2003.0,2023-12-07T09:20:00
6343,MEXBRB84812,Mexico,Barbados,113166,2022,Export,"Taps, Cocks, Valves and Similar Appliances for Pipes, Tanks or the Like",/mexico/exports/barbados/taps-cocks-valves-pipes-tanks,"Mexico exports of taps, cocks, valves and similar appliances for pipes, tanks or the like to Barbados",1992.0,2023-12-07T09:20:00
6344,MEXBRB84212,Mexico,Barbados,246359,2022,Export,Centrifuges; Filtering or Purifying Machinery,/mexico/exports/barbados/centrifuges-filter-machinery-liquid-gases,Mexico exports of centrifuges; filtering or purifying machinery to Barbados,2000.0,2023-12-07T09:20:00
6345,MEXBRB84242,Mexico,Barbados,6673,2022,Export,Fire Extinguishers; Spray Guns,/mexico/exports/barbados/mechanical-appliances-hand-operated-projecting-dispersing-spraying-liquids-powder,Mexico exports of fire extinguishers; spray guns to Barbados,2003.0,2023-12-07T09:20:00
6346,MEXBRB84182,Mexico,Barbados,1201695,2022,Export,"Refrigerators, Freezers, Heat Pumps",/mexico/exports/barbados/refrigerators-freezers-heat-pumps,"Mexico exports of refrigerators, freezers, heat pumps to Barbados",1994.0,2023-12-07T09:20:00
6347,MEXBRB84142,Mexico,Barbados,29103,2022,Export,"Air or Vacuum Pumps, Air or Other Gas Compressors",/mexico/exports/barbados/air-vacuum-pumps-air-gas-compressors-fans-ventilating-recycling-hoods-incorporating-fan,"Mexico exports of air or vacuum pumps, air or other gas compressors to Barbados",1998.0,2023-12-07T09:20:00
6348,MEXBRB84132,Mexico,Barbados,6852,2022,Export,"Pumps for Liquids, Liquid Elevators",/mexico/exports/barbados/pumps-liquids-liquid-elevators,"Mexico exports of pumps for liquids, liquid elevators to Barbados",1997.0,2023-12-07T09:20:00
6349,MEXBRB83022,Mexico,Barbados,651,2022,Export,"Hardware, fixtures, castors & parts, base metal",/mexico/exports/barbados/hardware-fixtures-castors-parts-base-metal,"Mexico exports of hardware, fixtures, castors & parts, base metal to Barbados",2003.0,2023-12-07T09:20:00
6350,MEXBRB83012,Mexico,Barbados,2801,2022,Export,"Padlocks, locks, keys and parts, of base metal",/mexico/exports/barbados/padlocks-locks-keys-parts-base-metal,"Mexico exports of padlocks, locks, keys and parts, of base metal to Barbados",2003.0,2023-12-07T09:20:00
6351,MEXBRB73262,Mexico,Barbados,19418,2022,Export,"Articles of iron or steel, not specified elsewhere",/mexico/exports/barbados/other-articles-iron-steel,"Mexico exports of articles of iron or steel, not specified elsewhere to Barbados",1995.0,2023-12-07T09:20:00
6352,MEXBRB73212,Mexico,Barbados,202506,2022,Export,"Stoves, Ranges, Grates, Cookers, Barbecues, Braziers, of Iron or Steel",/mexico/exports/barbados/stoves-ranges-non-electric-domestic-parts-iron-steel,"Mexico exports of stoves, ranges, grates, cookers, barbecues, braziers, of iron or steel to Barbados",1994.0,2023-12-07T09:20:00
6353,MEXBRB73182,Mexico,Barbados,28429,2022,Export,"Screws, Bolts, Nuts, Coach Screws, Screw Hocks, Rivets, of Iron or Steel",/mexico/exports/barbados/screws-bolts-nuts-washers-iron-steel,"Mexico exports of screws, bolts, nuts, coach screws, screw hocks, rivets, of iron or steel to Barbados",2005.0,2023-12-07T09:20:00
6354,MEXBRB73072,Mexico,Barbados,5847,2022,Export,"Tube or pipe fittings, of iron or steel",/mexico/exports/barbados/tube-pipe-fittings-iron-steel,"Mexico exports of tube or pipe fittings, of iron or steel to Barbados",1998.0,2023-12-07T09:20:00
6355,MEXBRB40162,Mexico,Barbados,22581,2022,Export,Other Articles of Vulcanized Rubber,/mexico/exports/barbados/articles-unharded-vulcanized-rubber,Mexico exports of other articles of vulcanized rubber to Barbados,1997.0,2023-12-07T09:20:00
6356,MEXBRB40102,Mexico,Barbados,884,2022,Export,"Conveyor or Transmission Belts or Belting, of Vulcanized Rubber",/mexico/exports/barbados/conveyor-transmission-belts-vulcanized-rubber,"Mexico exports of conveyor or transmission belts or belting, of vulcanized rubber to Barbados",2005.0,2023-12-07T09:20:00
6357,MEXBRB39262,Mexico,Barbados,105508,2022,Export,Other Articles of Plastics,/mexico/exports/barbados/articles-plastics-polymers-resins,Mexico exports of other articles of plastics to Barbados,1997.0,2023-12-07T09:20:00
6358,MEXBRB39202,Mexico,Barbados,32257,2022,Export,"Other Plates, Sheets, Film, Foil, Strip of Plastics (Non-cellular)",/mexico/exports/barbados/plates-sheets-film-non-cellular-plastics,"Mexico exports of other plates, sheets, film, foil, strip of plastics (non-cellular) to Barbados",1996.0,2023-12-07T09:20:00
6359,MEXBRB39192,Mexico,Barbados,2020,2022,Export,"Self-adhesive Plates, Sheets, Film, Foil, Tape, Strip, of Plastics",/mexico/exports/barbados/self-adhesive-plates-sheets-film-plastics,"Mexico exports of self-adhesive plates, sheets, film, foil, tape, strip, of plastics to Barbados",2004.0,2023-12-07T09:20:00
6360,MEXBRB39172,Mexico,Barbados,1108702,2022,Export,"Tubes, Pipes, Hoses, Fittings Therefore (Joints, Elbows), of Plastics",/mexico/exports/barbados/tubes-pipes-hoses-fittings-plastics,"Mexico exports of tubes, pipes, hoses, fittings therefore (joints, elbows), of plastics to Barbados",1996.0,2023-12-07T09:20:00
6361,MEXBRB38092,Mexico,Barbados,30946,2022,Export,"Finishing Agents, Dye Carriers to accelerate the dyeing, mordants",/mexico/exports/barbados/finishing-agents-textiles-paper,"Mexico exports of finishing agents, dye carriers to accelerate the dyeing, mordants to Barbados",1998.0,2023-12-07T09:20:00
6362,MEXBRB34022,Mexico,Barbados,117133,2022,Export,"Organic Surface-active Agents; Surface-active, Washing and Cleaning Preparations",/mexico/exports/barbados/organic-surface-active-agents-preparations-cleaning-preparations,"Mexico exports of organic surface-active agents; surface-active, washing and cleaning preparations to Barbados",1997.0,2023-12-07T09:20:00
6363,MEXBRB34012,Mexico,Barbados,29028,2022,Export,"Soap, Organic Surface-active Products, Paper, Wadding Coated With Soap",/mexico/exports/barbados/soap-organic-surface-active-preparations-soap-use-bars,"Mexico exports of soap, organic surface-active products, paper, wadding coated with soap to Barbados",1997.0,2023-12-07T09:20:00
6364,MEXBRB32142,Mexico,Barbados,93794,2022,Export,"Glaziers' Putty, Grafting Putty, Resin Cements, Painters, Fillings",/mexico/exports/barbados/glaziers-putty-resin-cements-caulking-comps,"Mexico exports of glaziers' putty, grafting putty, resin cements, painters, fillings to Barbados",1998.0,2023-12-07T09:20:00
6365,MEXBRB30042,Mexico,Barbados,89166,2022,Export,Medicaments (Put up in Packings for Retail Sale),/mexico/exports/barbados/medicaments-mixed-dosage,Mexico exports of medicaments (put up in packings for retail sale) to Barbados,1990.0,2023-12-07T09:20:00
6366,MEXBRB19042,Mexico,Barbados,16651,2022,Export,Prepared Food Obtained By the Swelling or Roasting of Cereals,/mexico/exports/barbados/foods-preparations-by-swell-cereal-cereal-grain-form,Mexico exports of prepared food obtained by the swelling or roasting of cereals to Barbados,1997.0,2023-12-07T09:20:00
6367,MEXBRB00002,Mexico,Barbados,11001117,2022,Export,,/mexico/exports/barbados,Mexico exports to Barbados,1990.0,2023-12-07T10:40:00
6368,MEXBRB00001,Mexico,Barbados,66639,2022,Import,,/mexico/imports/barbados,Mexico imports from Barbados,1990.0,2023-12-07T10:40:00
6369,MEXBRAXX992,Mexico,Brazil,77744065,2022,Export,Commodities not specified according to kind,/mexico/exports/brazil/commodities-not-specified-according-to-kind,Mexico exports of commodities not specified according to kind to Brazil,1994.0,2023-12-07T10:07:00
6370,MEXBRAXX991,Mexico,Brazil,282484483,2022,Import,Commodities not specified according to kind,/mexico/imports/brazil/commodities-not-specified-according-to-kind,Mexico Imports from Brazil of Commodities not specified according to kind,1990.0,2023-12-07T10:07:00
6371,MEXBRAXX971,Mexico,Brazil,16135,2022,Import,"Works of art, collectors' pieces and antiques",/mexico/imports/brazil/works-art-collectors-pieces-antiques,"Mexico Imports from Brazil of Works of art, collectors' pieces and antiques",1991.0,2023-12-07T10:07:00
6372,MEXBRAXX962,Mexico,Brazil,9088234,2022,Export,Miscellanneous manufactured articles,/mexico/exports/brazil/miscellaneous-manufactured-articles,Mexico exports of miscellanneous manufactured articles to Brazil,1990.0,2023-12-07T10:07:00
6373,MEXBRAXX961,Mexico,Brazil,8206417,2022,Import,Miscellanneous manufactured articles,/mexico/imports/brazil/miscellaneous-manufactured-articles,Mexico Imports from Brazil of Miscellanneous manufactured articles,1990.0,2023-12-07T10:07:00
6374,MEXBRAXX952,Mexico,Brazil,2483493,2022,Export,"Toys, games, sports requisites",/mexico/exports/brazil/toys-games-sports-requisites,"Mexico exports of toys, games, sports requisites to Brazil",1990.0,2023-12-07T10:07:00
6375,MEXBRAXX951,Mexico,Brazil,568773,2022,Import,"Toys, games, sports requisites",/mexico/imports/brazil/toys-games-sports-requisites,"Mexico Imports from Brazil of Toys, games, sports requisites",1990.0,2023-12-07T10:07:00
6376,MEXBRAXX942,Mexico,Brazil,21330897,2022,Export,"Furniture, lighting signs, prefabricated buildings",/mexico/exports/brazil/furniture-lighting-signs-prefabricated-buildings,"Mexico exports of furniture, lighting signs, prefabricated buildings to Brazil",1990.0,2023-12-07T10:07:00
6377,MEXBRAXX941,Mexico,Brazil,18557605,2022,Import,"Furniture, lighting signs, prefabricated buildings",/mexico/imports/brazil/furniture-lighting-signs-prefabricated-buildings,"Mexico Imports from Brazil of Furniture, lighting signs, prefabricated buildings",1990.0,2023-12-07T10:07:00
6378,MEXBRAXX911,Mexico,Brazil,114831,2022,Import,Clocks and watches,/mexico/imports/brazil/clocks-watches,Mexico Imports from Brazil of Clocks and watches,1990.0,2023-12-07T10:07:00
6379,MEXBRAXX902,Mexico,Brazil,89002044,2022,Export,"Optical, photo, technical, medical apparatus",/mexico/exports/brazil/optical-photo-technical-medical-apparatus,"Mexico exports of optical, photo, technical, medical apparatus to Brazil",1990.0,2023-12-07T10:07:00
6380,MEXBRAXX901,Mexico,Brazil,102892826,2022,Import,"Optical, photo, technical, medical apparatus",/mexico/imports/brazil/optical-photo-technical-medical-apparatus,"Mexico Imports from Brazil of Optical, photo, technical, medical apparatus",1990.0,2023-12-07T10:07:00
6381,MEXBRAXX881,Mexico,Brazil,56784,2022,Import,"Aircraft, spacecraft",/mexico/imports/brazil/aircraft-spacecraft,"Mexico Imports from Brazil of Aircraft, spacecraft",1990.0,2023-12-07T10:07:00
6382,MEXBRAXX872,Mexico,Brazil,1232336544,2022,Export,"Vehicles other than railway, tramway",/mexico/exports/brazil/vehicles-not-railway-tramway,"Mexico exports of vehicles other than railway, tramway to Brazil",1990.0,2023-12-07T10:07:00
6383,MEXBRAXX871,Mexico,Brazil,1252368104,2022,Import,"Vehicles other than railway, tramway",/mexico/imports/brazil/vehicles-not-railway-tramway,"Mexico Imports from Brazil of Vehicles other than railway, tramway",1990.0,2023-12-07T10:07:00
6384,MEXBRAXX862,Mexico,Brazil,450244,2022,Export,"Railway, tramway locomotives, rolling stock, equipment",/mexico/exports/brazil/railway-tramway-locomotives-rolling-stock-equipment,"Mexico exports of railway, tramway locomotives, rolling stock, equipment to Brazil",1990.0,2023-12-07T10:07:00
6385,MEXBRAXX861,Mexico,Brazil,7557508,2022,Import,"Railway, tramway locomotives, rolling stock, equipment",/mexico/imports/brazil/railway-tramway-locomotives-rolling-stock-equipment,"Mexico Imports from Brazil of Railway, tramway locomotives, rolling stock, equipment",1991.0,2023-12-07T10:07:00
6386,MEXBRAXX852,Mexico,Brazil,583851946,2022,Export,"Electrical, electronic equipment",/mexico/exports/brazil/electrical-electronic-equipment,"Mexico exports of electrical, electronic equipment to Brazil",1990.0,2023-12-07T10:07:00
